Día, Mes, Año de H_Fecha;Hora de H_Fecha;Aut Nombre;Disp Nombre;Disp Ubicacion;Seccion Sentido;Disp Lat;Disp Lng;H_Cant_Veh
31/01/22;15;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;3352
31/01/22;16;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;3869
31/01/22;16;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;3757
31/01/22;17;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;3898
31/01/22;17;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;3240
31/01/22;18;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;3264
31/01/22;18;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;3569
31/01/22;19;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;2903
31/01/22;19;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;2574
31/01/22;20;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;2847
31/01/22;20;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;2159
31/01/22;21;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;2519
31/01/22;21;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;1755
31/01/22;22;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;1472
31/01/22;22;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;1373
31/01/22;23;AU Dellepiane;RD101 de la Torre;1;A;-34,67917;-58,47959;1231
31/01/22;23;AU Dellepiane;RD101 de la Torre;1;B;-34,67917;-58,47959;887
01/01/22;0;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;720
01/01/22;0;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;373
01/01/22;1;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2562
01/01/22;1;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;937
01/01/22;2;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2932
01/01/22;2;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1089
01/01/22;3;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2014
01/01/22;3;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;793
01/01/22;4;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1334
01/01/22;4;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;490
01/01/22;5;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1356
01/01/22;5;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;520
01/01/22;6;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1287
01/01/22;6;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;629
01/01/22;7;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;985
01/01/22;7;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;603
01/01/22;8;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;814
01/01/22;8;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;564
01/01/22;9;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;975
01/01/22;9;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;590
01/01/22;10;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1307
01/01/22;10;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;743
01/01/22;11;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1776
01/01/22;11;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1021
01/01/22;12;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2425
01/01/22;12;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1239
01/01/22;13;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2535
01/01/22;13;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1299
01/01/22;14;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2006
01/01/22;14;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1090
01/01/22;15;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1909
01/01/22;15;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;971
01/01/22;16;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2236
01/01/22;16;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1008
01/01/22;17;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2995
01/01/22;17;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1105
01/01/22;18;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3358
01/01/22;18;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1208
01/01/22;19;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3530
01/01/22;19;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1193
01/01/22;20;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3613
01/01/22;20;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1195
01/01/22;21;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3329
01/01/22;21;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1212
01/01/22;22;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2487
01/01/22;22;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1004
01/01/22;23;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2023
01/01/22;23;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;760
02/01/22;0;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1498
02/01/22;0;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;685
02/01/22;1;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1052
02/01/22;1;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;551
02/01/22;2;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;610
02/01/22;2;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;384
02/01/22;3;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;473
02/01/22;3;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;314
02/01/22;4;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;651
02/01/22;4;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;339
02/01/22;5;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1203
02/01/22;5;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;404
02/01/22;6;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1339
02/01/22;6;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;668
02/01/22;7;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1301
02/01/22;7;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;741
02/01/22;8;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1521
02/01/22;8;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;822
02/01/22;9;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2010
02/01/22;9;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1070
02/01/22;10;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2528
02/01/22;10;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1379
02/01/22;11;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3038
02/01/22;11;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1568
02/01/22;12;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3150
02/01/22;12;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1687
02/01/22;13;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2968
02/01/22;13;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1493
02/01/22;14;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2667
02/01/22;14;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1353
02/01/22;15;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2605
02/01/22;15;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1186
02/01/22;16;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2656
02/01/22;16;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1164
02/01/22;17;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3030
02/01/22;17;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1215
02/01/22;18;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3547
02/01/22;18;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1288
02/01/22;19;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3951
02/01/22;19;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1333
02/01/22;20;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4281
02/01/22;20;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1455
02/01/22;21;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4016
02/01/22;21;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1331
02/01/22;22;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3347
02/01/22;22;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1108
02/01/22;23;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2899
02/01/22;23;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;946
03/01/22;0;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1921
03/01/22;0;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;910
03/01/22;1;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1317
03/01/22;1;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;707
03/01/22;2;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;848
03/01/22;2;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;603
03/01/22;3;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;764
03/01/22;3;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;492
03/01/22;4;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1141
03/01/22;4;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;502
03/01/22;5;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2914
03/01/22;5;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;840
03/01/22;6;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4604
03/01/22;6;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1168
03/01/22;7;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5272
03/01/22;7;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1561
03/01/22;8;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5215
03/01/22;8;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1795
03/01/22;9;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5040
03/01/22;9;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1882
03/01/22;10;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4829
03/01/22;10;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1947
03/01/22;11;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5117
03/01/22;11;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2079
03/01/22;12;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4907
03/01/22;12;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2051
03/01/22;13;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4821
03/01/22;13;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2085
03/01/22;14;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4620
03/01/22;14;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2149
03/01/22;15;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4520
03/01/22;15;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2145
03/01/22;16;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4398
03/01/22;16;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2333
03/01/22;17;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4402
03/01/22;17;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2318
03/01/22;18;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4030
03/01/22;18;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2283
03/01/22;19;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3481
03/01/22;19;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1742
03/01/22;20;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3677
03/01/22;20;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1609
03/01/22;21;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3250
03/01/22;21;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1423
03/01/22;22;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2262
03/01/22;22;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1151
03/01/22;23;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1392
03/01/22;23;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;766
04/01/22;0;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1118
04/01/22;0;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;677
04/01/22;1;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;719
04/01/22;1;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;440
04/01/22;2;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;466
04/01/22;2;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;342
04/01/22;3;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;457
04/01/22;3;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;317
04/01/22;4;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;886
04/01/22;4;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;365
04/01/22;5;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2617
04/01/22;5;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;746
04/01/22;6;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4221
04/01/22;6;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1133
04/01/22;7;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5136
04/01/22;7;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1490
04/01/22;8;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5536
04/01/22;8;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1754
04/01/22;9;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5310
04/01/22;9;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1997
04/01/22;10;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5016
04/01/22;10;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1925
04/01/22;11;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4136
04/01/22;11;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1997
04/01/22;12;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4227
04/01/22;12;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1915
04/01/22;13;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4801
04/01/22;13;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2137
04/01/22;14;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4715
04/01/22;14;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2243
04/01/22;15;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4822
04/01/22;15;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2294
04/01/22;16;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4708
04/01/22;16;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2439
04/01/22;17;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4692
04/01/22;17;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2471
04/01/22;18;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4135
04/01/22;18;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2203
04/01/22;19;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3478
04/01/22;19;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1741
04/01/22;20;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3167
04/01/22;20;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1440
04/01/22;21;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2805
04/01/22;21;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1292
04/01/22;22;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1732
04/01/22;22;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1021
04/01/22;23;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1308
04/01/22;23;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;701
05/01/22;0;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;944
05/01/22;0;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;612
05/01/22;1;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;766
05/01/22;1;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;483
05/01/22;2;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;505
05/01/22;2;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;381
05/01/22;3;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;516
05/01/22;3;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;357
05/01/22;4;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1015
05/01/22;4;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;431
05/01/22;5;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2590
05/01/22;5;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;844
05/01/22;6;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4483
05/01/22;6;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1255
05/01/22;7;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5329
05/01/22;7;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1545
05/01/22;8;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5493
05/01/22;8;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1806
05/01/22;9;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5504
05/01/22;9;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2027
05/01/22;10;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5292
05/01/22;10;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2040
05/01/22;11;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5403
05/01/22;11;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2165
05/01/22;12;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5283
05/01/22;12;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2205
05/01/22;13;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5218
05/01/22;13;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2219
05/01/22;14;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5131
05/01/22;14;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2318
05/01/22;15;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5066
05/01/22;15;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2421
05/01/22;16;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4823
05/01/22;16;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2614
05/01/22;17;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4858
05/01/22;17;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2625
05/01/22;18;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4323
05/01/22;18;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2354
05/01/22;19;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3622
05/01/22;19;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1885
05/01/22;20;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3361
05/01/22;20;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1534
05/01/22;21;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2793
05/01/22;21;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1344
05/01/22;22;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1906
05/01/22;22;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1029
05/01/22;23;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;1435
05/01/22;23;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;775
06/01/22;0;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;983
06/01/22;0;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;658
06/01/22;1;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;639
06/01/22;1;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;419
06/01/22;2;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;408
06/01/22;2;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;315
06/01/22;3;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;382
06/01/22;3;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;255
06/01/22;4;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;911
06/01/22;4;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;379
06/01/22;5;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;2446
06/01/22;5;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;696
06/01/22;6;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4127
06/01/22;6;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1102
06/01/22;7;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5028
06/01/22;7;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1445
06/01/22;8;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5358
06/01/22;8;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1803
06/01/22;9;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5242
06/01/22;9;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1966
06/01/22;10;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5195
06/01/22;10;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2095
06/01/22;11;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5030
06/01/22;11;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2139
06/01/22;12;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5097
06/01/22;12;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2237
06/01/22;13;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4941
06/01/22;13;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2107
06/01/22;14;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;5095
06/01/22;14;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2309
06/01/22;15;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4931
06/01/22;15;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2470
06/01/22;16;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4900
06/01/22;16;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2462
06/01/22;17;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4825
06/01/22;17;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2514
06/01/22;18;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;4349
06/01/22;18;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;2318
06/01/22;19;AU Dellepiane;RD103 Miralla;2,1;A;-34,6699;-58,47536;3722
06/01/22;19;AU Dellepiane;RD103 Miralla;2,1;B;-34,6699;-58,47536;1829
